unnamed:_0,field_id,elevation,latitude,longitude,location,slope,rainfall,min_temperature_c,max_temperature_c,ave_temps,soil_fertility,soil_type,ph,pollution_level,plot_size,chosen_crop,annual_yield,standard_yield
14929,14929,802.73236,-3.560072,-3.3804247,Rural_Kilimani,3.6891961097717285,808.2,-3.3,26.700000762939453,11.699999809265137,0.56,Sandy,5.24986,0.2919181,7.1,wheat,3.168496608734131,0.44626713
14930,14930,539.72046,-8.493806,-6.6552796,Rural_Akatsi,17.904043197631836,1155.4,-5.3,31.100000381469727,12.899999618530273,0.63,Loamy,6.0390396,0.12277749,0.5,banana,0.2904120087623596,0.580824
14931,14931,638.0813,-10.60247,-1.2812744,Rural_Sokoto,5.892453670501709,2059.5,-3.6,30.700000762939453,13.550000190734863,0.67,Volcanic,4.4195457,0.18487072,2.5,banana,1.3151695728302002,0.52606785
14932,14932,512.47424,-9.935628,-7.6733227,Rural_Akatsi,9.142698287963867,1666.9,-5.1,31.5,13.199999809265137,0.65,Silt,7.460381,0.055092998,3.1,wheat,1.4095553159713745,0.45469525
14933,14933,319.57977,-11.656802,-5.903009,Rural_Hawassa,4.42737340927124,1725.2,-6.9,30.600000381469727,11.850000381469727,0.64,Silt,6.534219,0.008331743,4.4,rice,2.519413471221924,0.572594
14934,14934,719.17706,-7.592667,-7.502147,Rural_Akatsi,4.483188152313232,1113.8,-3.7,30.100000381469727,13.199999809265137,0.59,Sandy,5.278541,0.0711071,4.5,tea,2.567241907119751,0.57049817
14935,14935,332.3616,-13.648319,-7.781433,Rural_Hawassa,1.3208304643630981,1523.2,-6.9,30.5,11.800000190734863,0.61,Peaty,5.7257566,3.642957e-06,11.5,rice,7.869505301117897,0.71698475
14936,14936,505.45187,-8.543368,-6.488609,Rural_Akatsi,6.484519004821777,1118.3,-5.7,30.200000762939453,12.25,0.6,Loamy,4.8595424,0.13656844,3.2,wheat,1.6660913228988647,0.52065355
14937,14937,462.3812,-9.295819,-6.848978,Rural_Akatsi,9.135282516479492,1369.3,-5.8,33.5,13.850000381469727,0.62,Silt,7.3595033,0.04173188,4.0,wheat,1.9423422813415527,0.48558557
14938,14938,738.1966,-4.2043858,-1.3443391,Rural_Kilimani,2.629551887512207,1136.5,-3.6,30.5,13.449999809265137,0.59,Sandy,5.1594114,0.7515006,7.0,tea,2.642185688018799,0.37745512
14939,14939,597.03455,-5.72731,-3.9480062,Rural_Hawassa,16.897525787353516,525.9,-5.4,32.79999923706055,13.699999809265137,0.58,Loamy,6.010829,0.20304082,1.7,maize,1.093694806098938,0.6433498
14940,14940,683.35223,-5.704782,-7.5877347,Rural_Amanzi,6.2238287925720215,644.0,-4.5,32.79999923706055,14.149999618530273,0.56,Sandy,5.7458525,0.42660588,3.3,potato,1.8859485387802124,0.5714996
14941,14941,469.5095,-10.868306,-8.583255,Rural_Akatsi,18.126041412353516,1879.8,-5.3,33.900001525878906,14.300000190734863,0.69,Silt,6.242501,0.12300564,1.9,coffee,1.0202646255493164,0.5369814
14942,14942,764.198,-3.294236,-0.3533239,Rural_Kilimani,10.838479995727539,1379.1,-3.1,29.700000762939453,13.300000190734863,0.63,Volcanic,5.487419,0.39392278,2.8,cassava,1.3121223449707031,0.4686151
14943,14943,892.5018,-3.424901,-7.2183566,Rural_Kilimani,41.71628189086914,688.7,-2.7,28.399999618530273,12.850000381469727,0.67,Sandy,5.051205,0.12601,1.5,potato,0.9413946866989136,0.62759644
14944,14944,704.30164,-5.308281,-4.024585,Rural_Kilimani,6.7003021240234375,589.7,-4.4,32.20000076293945,13.899999618530273,0.56,Sandy,5.2740736,0.21314566,4.6,wheat,2.196669816970825,0.47753692
14945,14945,836.38275,-4.222409,-4.8219013,Rural_Kilimani,8.691422462463379,614.5,-3.1,31.200000762939453,14.050000190734863,0.57,Sandy,5.9979267,0.23715973,2.7,wheat,1.5636017322540283,0.57911175
14946,14946,651.9159,-8.899319,-7.2634025,Rural_Akatsi,9.059803009033203,1450.5,-4.1,33.20000076293945,14.550000190734863,0.63,Volcanic,4.704215,0.042839974,2.1,tea,1.6376428604125977,0.77983
14947,14947,832.92896,-5.3443265,-6.3850026,Rural_Kilimani,2.658932685852051,633.6,-3.2,28.899999618530273,12.850000381469727,0.55,Sandy,4.81974,0.31942767,9.4,potato,5.339390277862549,0.5680202
14948,14948,523.7721,-6.7996655,-0.8172992,Rural_Sokoto,15.374358177185059,1133.2,-5.5,32.900001525878906,13.699999809265137,0.63,Loamy,4.8780956,0.7658087,1.3,wheat,0.476859986782074,0.3668154
14949,14949,766.8563,-5.114536,-6.3985167,Rural_Kilimani,3.9883265495300293,545.7,-3.8,30.399999618530273,13.300000190734863,0.55,Sandy,5.822945,0.32476658,7.2,potato,4.283730983734131,0.59496266
14950,14950,684.42975,-0.9242413,-1.3623575,Rural_Kilimani,11.211854934692383,1339.7,-3.9,31.100000381469727,13.600000381469727,0.63,Volcanic,5.912135,0.01874369,4.4,coffee,2.491928815841675,0.5663475
14951,14951,368.2013,-11.332393,-8.173335,Rural_Akatsi,6.509002208709717,1809.3,-6.3,33.099998474121094,13.399999618530273,0.65,Silt,6.0018296,0.28668773,4.2,rice,2.363694190979004,0.5627844
14952,14952,608.06976,-1.7442775,-5.957064,Rural_Kilimani,20.717914581298828,356.7,-5.5,33.900001525878906,14.199999809265137,0.58,Loamy,4.56042,0.2535252,1.3,cassava,0.5888214707374573,0.4529396
14953,14953,461.19043,-9.827491,-7.1868243,Rural_Akatsi,7.793288230895996,1549.8,-5.7,31.700000762939453,13.0,0.63,Silt,7.2177906,0.04311883,4.9,wheat,2.389665126800537,0.48768675
14954,14954,590.6425,-5.7543445,-0.03349628,Rural_Sokoto,11.625455856323242,1176.8,-4.9,29.899999618530273,12.5,0.62,Loamy,5.5319996,0.97078013,3.7,cassava,1.9753929376602173,0.53389
14955,14955,812.9878,-4.4882445,-6.0922027,Rural_Kilimani,42.40611267089844,553.3,-3.4,29.100000381469727,12.850000381469727,0.67,Sandy,6.064091,0.2779277,1.1,wheat,0.626321017742157,0.5693828
14956,14956,807.2476,-1.9965963,-0.8488315,Rural_Kilimani,2.2913153171539307,1464.4,-2.6,27.5,12.449999809265137,0.61,Volcanic,5.695207,0.09541492,6.5,coffee,3.4023947715759277,0.52344537
14957,14957,577.3107,-2.722013,-4.5291014,Rural_Kilimani,18.16260528564453,414.3,-5.7,33.900001525878906,14.100000381469727,0.58,Loamy,6.231232,0.1315494,2.0,wheat,1.4142377376556396,0.70711887
14958,14958,738.3816,-6.8131824,-7.2048426,Rural_Amanzi,25.833301544189453,891.8,-3.6,30.899999618530273,13.649999618530273,0.64,Sandy,5.297023,0.27625737,1.2,cassava,0.6579611897468567,0.548301
14959,14959,668.46625,-7.8675146,0.88544506,Rural_Sokoto,3.9931414127349854,1620.6,-3.8,31.600000381469727,13.899999618530273,0.63,Volcanic,4.027447,0.16910753,8.3,tea,5.944543838500977,0.71621007
14960,14960,728.0259,-8.367646,-3.9164739,Rural_Hawassa,3.7686831951141357,1323.2,-3.5,27.299999237060547,11.899999618530273,0.6,Volcanic,4.549769,0.026493061,12.7,cassava,5.30185604095459,0.417469
14961,14961,718.11395,-8.286544,-5.934541,Rural_Hawassa,17.418272018432617,1223.6,-3.7,34.400001525878906,15.350000381469727,0.64,Volcanic,5.3934836,0.26245072,1.7,coffee,0.7719321250915527,0.45407772
14962,14962,520.36414,-6.984399,-0.56504077,Rural_Sokoto,7.6136369705200195,1191.6,-5.5,33.79999923706055,14.149999618530273,0.61,Loamy,5.322321,0.70014006,2.3,banana,0.8313778042793274,0.3614686
14963,14963,675.3628,-9.219222,0.09263293,Rural_Sokoto,19.20406723022461,1903.9,-3.4,29.100000381469727,12.850000381469727,0.7,Volcanic,4.2868447,0.1946423,0.6,tea,0.4906805455684662,0.81780094
14964,14964,768.4085,-3.0238943,-1.2362283,Rural_Kilimani,5.361550331115723,1257.0,-3.2,32.400001525878906,14.600000381469727,0.6,Volcanic,5.4627542,0.34861284,2.3,cassava,1.12236750125885,0.4879859
14965,14965,749.09503,-2.8256438,-0.7902715,Rural_Kilimani,6.9880523681640625,1333.0,-3.3,30.5,13.600000381469727,0.61,Volcanic,5.9297256,0.26438916,2.1,coffee,1.0925428867340088,0.5202585
14966,14966,698.9857,-9.057017,-4.2858524,Rural_Hawassa,16.402393341064453,1512.4,-3.5,30.600000381469727,13.550000190734863,0.66,Volcanic,4.3804703,0.011110619,1.3,tea,0.9665027260780334,0.74346364
14967,14967,646.102,-8.759642,-1.3488437,Rural_Sokoto,17.326475143432617,1647.3,-3.9,29.899999618530273,13.0,0.67,Volcanic,4.548471,0.08287999,0.8,cassava,0.3017440438270569,0.37718004
14968,14968,678.0988,-9.331865,-0.20467164,Rural_Sokoto,22.48794174194336,1916.6,-3.4,28.899999618530273,12.75,0.71,Volcanic,4.133839,0.21589406,1.5,tea,1.1718488931655884,0.7812326
14969,14969,392.18933,-10.377186,-5.0651507,Rural_Hawassa,3.873952627182007,1579.1,-6.3,29.700000762939453,11.699999809265137,0.62,Silt,6.638294,0.06204627,13.5,wheat,7.169588565826416,0.5310806
14970,14970,771.05994,-1.2937081,-2.862394,Rural_Kilimani,8.495819091796875,1014.8,-3.4,27.899999618530273,12.25,0.6,Sandy,6.3618207,0.06160286,3.6,wheat,2.0588414669036865,0.5719004
14971,14971,451.41138,-11.859559,-9.137322,Rural_Akatsi,1.254000186920166,1946.1,-5.4,33.900001525878906,14.25,0.64,Silt,6.8948827,0.038231257,13.3,wheat,6.61415958404541,0.49730524
14972,14972,481.41492,-9.480553,-3.051588,Rural_Hawassa,5.61172342300415,1506.2,-5.6,32.70000076293945,13.550000190734863,0.62,Silt,5.6280313,0.0060233427,3.1,cassava,1.495186686515808,0.48231828
14973,14973,667.57587,-7.552116,-2.4930158,Rural_Hawassa,6.472379684448242,1186.5,-4.2,29.799999237060547,12.800000190734863,0.6,Sandy,5.6680584,0.32462826,4.4,cassava,2.4093236923217773,0.54757357
14974,14974,869.50037,-1.604601,-1.7587637,Rural_Kilimani,3.7784359455108643,1373.8,-2.1,29.600000381469727,13.75,0.61,Volcanic,4.082975,0.07984155,13.3,tea,7.68264627456665,0.57764256
14975,14975,834.36676,-8.25951,-0.258727,Rural_Sokoto,11.870729446411133,1823.7,-2.1,27.299999237060547,12.600000381469727,0.67,Volcanic,4.846985,0.1673333,0.9,tea,0.7216421365737915,0.80182457
14976,14976,398.5817,-12.138912,-5.3939877,Rural_Hawassa,3.185962200164795,1822.8,-6.0,33.5,13.75,0.64,Silt,5.9941077,0.0002670679,13.9,coffee,7.869505301117897,0.5486016
14977,14977,783.6983,-2.8301494,-0.90288687,Rural_Kilimani,11.154081344604492,1349.5,-3.0,29.899999618530273,13.449999809265137,0.63,Volcanic,5.7165084,0.27053094,4.2,banana,2.1314380168914795,0.5074853
14978,14978,419.30334,-10.859295,-7.52467,Rural_Hawassa,5.153588771820068,1772.6,-5.9,32.900001525878906,13.5,0.64,Silt,5.9280343,0.042836234,2.1,banana,1.0729424953460693,0.510925
14979,14979,718.03894,-14.558469,-6.006615,Rural_Hawassa,3.0241904258728027,1601.4,-3.4,28.600000381469727,12.600000381469727,0.62,Volcanic,4.6857066,8.654624e-09,6.6,tea,5.185847282409668,0.7857344
14980,14980,637.38416,-6.9123077,-2.2002158,Rural_Hawassa,2.2153584957122803,1059.2,-4.5,32.099998474121094,13.800000190734863,0.58,Sandy,5.577805,0.60810965,13.4,wheat,4.45509147644043,0.33246952
14981,14981,443.17075,0.1481137,-3.5425909,Rural_Kilimani,6.115349769592285,507.9,-6.8,33.599998474121094,13.399999618530273,0.55,Loamy,4.803675,0.00097406533,3.8,wheat,2.1990015506744385,0.57868457
14982,14982,325.33765,-11.823513,-5.997606,Rural_Hawassa,19.286359786987305,1744.7,-6.8,30.200000762939453,11.699999809265137,0.68,Silt,6.739089,0.0036765432,1.2,banana,0.5025386214256287,0.4187822
14983,14983,300.6164,-13.75195,-7.272412,Rural_Hawassa,17.96756935119629,1434.3,-7.5,35.79999923706055,14.149999618530273,0.66,Silt,5.4427905,2.5486486e-07,1.3,banana,0.4827660918235779,0.37135854
14984,14984,698.9509,-7.299797,-5.7318335,Rural_Hawassa,14.537322044372559,867.3,-4.2,29.299999237060547,12.550000190734863,0.6,Sandy,5.9669914,0.31824714,0.9,wheat,0.4488638639450073,0.49873763
14985,14985,619.3825,-8.836239,-1.3938899,Rural_Sokoto,8.986652374267578,1634.9,-4.2,33.099998474121094,14.449999809265137,0.64,Silt,5.8571553,0.07263378,3.7,banana,1.9200702905654907,0.51893795
14986,14986,799.10724,-3.2401676,-2.9209542,Rural_Kilimani,4.393463611602783,912.9,-3.2,32.0,14.399999618530273,0.57,Sandy,4.972673,0.37781456,2.1,potato,1.119524598121643,0.5331069
14987,14987,923.8903,-3.97009,-3.7588124,Rural_Kilimani,3.121992826461792,850.7,-2.1,29.899999618530273,13.899999618530273,0.57,Rocky,4.7980075,0.22304317,13.9,potato,7.573334217071533,0.5187215
14988,14988,537.1112,-1.5144871,-3.2407818,Rural_Kilimani,21.14649772644043,665.2,-5.8,31.299999237060547,12.75,0.61,Loamy,6.163003,0.08186583,2.0,maize,1.3678483963012695,0.6839242
14989,14989,315.7669,-13.495126,-7.2048426,Rural_Hawassa,6.179392337799072,1545.0,-7.1,32.900001525878906,12.899999618530273,0.63,Silt,6.7410016,2.1584792e-06,2.7,banana,0.9988167881965637,0.36993214
14990,14990,654.035,-8.930859,-0.9974838,Rural_Sokoto,17.277992248535156,1735.7,-3.8,31.100000381469727,13.649999618530273,0.68,Volcanic,4.356633,0.08428214,1.0,tea,0.8258568644523621,0.82585686
14991,14991,462.08997,-10.746653,-8.925605,Rural_Akatsi,3.9378910064697266,1873.4,-5.4,32.70000076293945,13.649999618530273,0.65,Silt,6.0313544,0.07204659,8.3,banana,4.588261604309082,0.5528026
14992,14992,521.846,-9.232739,-3.4074526,Rural_Hawassa,9.274162292480469,1441.3,-5.2,30.399999618530273,12.600000381469727,0.63,Silt,7.4291377,0.0063071065,2.7,banana,0.8997970819473267,0.33325818
14993,14993,598.73584,-9.728366,-0.18665317,Rural_Sokoto,20.67514991760254,1919.6,-4.1,30.200000762939453,13.050000190734863,0.7,Silt,5.6373515,0.3168819,0.7,banana,0.37960150837898254,0.5422878
14994,14994,711.86865,-7.1601205,-5.880486,Rural_Hawassa,6.493156433105469,842.6,-4.1,28.600000381469727,12.25,0.58,Sandy,5.33948,0.30910122,4.1,potato,2.3499693870544434,0.5731633
14995,14995,680.9111,-2.163307,-7.002135,Rural_Kilimani,2.0251808166503906,462.9,-4.7,30.700000762939453,13.0,0.53,Sandy,6.31616,0.1675241,8.3,wheat,4.790637016296387,0.5771852
14996,14996,631.532,-9.318348,-2.3218405,Rural_Hawassa,26.731306076049805,1683.6,-4.0,30.899999618530273,13.449999809265137,0.7,Silt,5.7053466,0.06795173,0.8,cassava,0.39135417342185974,0.4891927
14997,14997,616.7952,-4.965848,-7.2183566,Rural_Kilimani,1.6909996271133423,456.0,-5.2,29.799999237060547,12.300000190734863,0.53,Loamy,6.788188,0.43282098,10.3,potato,5.213682651519775,0.5061828
14998,14998,294.57635,-12.90488,-7.3309717,Rural_Hawassa,7.428632736206055,1656.8,-7.1,32.20000076293945,12.550000190734863,0.64,Silt,5.7146916,0.00040768355,3.1,rice,1.8365025520324707,0.5924202
14999,14999,899.73236,-3.6727142,-2.9660003,Rural_Kilimani,22.876346588134766,988.8,-2.2,27.200000762939453,12.5,0.64,Sandy,5.3388577,0.34059137,0.7,cassava,0.4104859232902527,0.58640844
15000,15000,686.4325,-5.9886403,-3.3128557,Rural_Hawassa,4.657764911651611,748.7,-4.4,29.600000381469727,12.600000381469727,0.56,Sandy,6.6359663,0.37943012,3.2,wheat,1.7031095027923584,0.5322217
15001,15001,872.99817,-4.1953745,-4.7993784,Rural_Kilimani,4.136301517486572,655.1,-2.8,29.799999237060547,13.5,0.55,Rocky,5.3828883,0.23411453,4.1,wheat,2.308636426925659,0.5630821
15002,15002,917.4921,-3.6276572,-4.754332,Rural_Kilimani,15.136159896850586,718.2,-2.3,29.399999618530273,13.550000190734863,0.59,Rocky,4.166588,0.18927896,1.4,potato,0.69675612449646,0.49768296
15003,15003,602.7197,-6.6059203,-2.862394,Rural_Hawassa,22.140403747558594,839.0,-5.1,29.299999237060547,12.100000381469727,0.62,Loamy,5.3632655,0.44240066,1.2,cassava,0.6999077796936035,0.5832565
15004,15004,742.75006,-10.115855,-0.49747157,Rural_Sokoto,1.1225873231887817,2130.9,-2.6,30.200000762939453,13.800000190734863,0.66,Volcanic,4.640455,0.32674178,13.9,tea,7.869505301117897,0.71883386
15005,15005,458.62573,-6.628449,-1.6326344,Rural_Sokoto,3.4075851440429688,909.6,-6.3,32.29999923706055,13.0,0.57,Loamy,5.498769,0.80010206,12.4,cassava,6.8651251792907715,0.5536392
15006,15006,713.4985,-5.5470824,-4.299366,Rural_Kilimani,7.94333553314209,584.8,-4.3,29.899999618530273,12.800000190734863,0.56,Sandy,6.294956,0.22976348,4.8,maize,2.6198501586914062,0.5458021
15007,15007,455.6674,-9.043501,-6.01112,Rural_Hawassa,1.1880643367767334,1224.8,-6.0,31.5,12.75,0.59,Peaty,4.249603,0.07664028,13.0,cassava,4.642525672912598,0.35711738
15008,15008,336.4275,-13.053568,-8.146307,Rural_Hawassa,22.90534019470215,1679.7,-6.7,33.0,13.149999618530273,0.69,Silt,6.8906336,0.0010626789,0.7,rice,0.37371063232421875,0.5338723
15009,15009,697.795,-8.22797,-7.339981,Rural_Akatsi,13.55887222290039,1278.0,-3.8,29.799999237060547,13.0,0.63,Volcanic,4.794363,0.061065458,0.8,cassava,0.3432198166847229,0.42902476
15010,15010,590.0002,-1.5775669,-3.4795263,Rural_Kilimani,7.842693328857422,662.5,-5.3,30.100000381469727,12.399999618530273,0.57,Loamy,4.874559,0.07836547,2.2,wheat,1.3235929012298584,0.60163313
15011,15011,805.26117,-7.67377,1.2773465,Rural_Sokoto,4.684421062469482,1727.3,-2.4,28.399999618530273,13.0,0.64,Volcanic,4.100472,0.14257754,3.2,tea,2.2418057918548584,0.70056427
15012,15012,818.03314,-4.438682,-1.6056068,Rural_Kilimani,4.328360557556152,1159.1,-2.8,32.0,14.600000381469727,0.59,Sandy,5.8412786,0.73218006,3.5,coffee,0.8018044829368591,0.229087
15013,15013,1000.59503,-4.308017,-4.02008,Rural_Kilimani,17.585599899291992,880.3,-1.4,28.399999618530273,13.5,0.61,Rocky,4.6632123,0.21152672,2.0,potato,0.9950461387634277,0.49752307
15014,15014,350.4441,-11.138648,-7.29043,Rural_Hawassa,6.517680644989014,1735.0,-6.5,31.5,12.5,0.64,Silt,6.2710543,0.031798635,4.7,coffee,2.562079429626465,0.5451233
15015,15015,534.5526,-13.900638,-6.1867995,Rural_Hawassa,3.6232078075408936,1656.4,-4.9,33.20000076293945,14.149999618530273,0.63,Silt,6.712838,4.9935505e-08,7.1,wheat,3.9061830043792725,0.5501666
15016,15016,645.81647,-6.4977837,0.4259744,Rural_Sokoto,4.218318462371826,1339.6,-4.2,29.700000762939453,12.75,0.61,Volcanic,4.6008644,0.8126619,3.2,cassava,0.9476167559623718,0.29613024
15017,15017,610.50476,-6.934836,-4.4480186,Rural_Hawassa,10.930797576904297,712.5,-5.1,29.200000762939453,12.050000190734863,0.58,Loamy,6.7782674,0.1381093,3.5,maize,2.3496129512786865,0.671318
15018,15018,696.0257,-6.011169,0.101642154,Rural_Sokoto,13.320712089538574,1317.9,-3.8,30.700000762939453,13.449999809265137,0.63,Volcanic,4.1043434,0.9843989,1.4,cassava,0.40321633219718933,0.28801167
15019,15019,808.3108,-6.1959023,-8.101261,Rural_Amanzi,25.331621170043945,932.5,-3.1,30.799999237060547,13.850000381469727,0.64,Sandy,6.4670663,0.21488586,0.9,maize,0.47661450505256653,0.52957165
15020,15020,296.82947,-13.436551,-6.7859135,Rural_Hawassa,2.7609496116638184,1543.2,-7.2,33.900001525878906,13.350000381469727,0.62,Silt,6.962402,4.6416085e-07,7.9,banana,2.6627018451690674,0.33705086
15021,15021,634.0909,-5.7678614,0.862922,Rural_Sokoto,9.15052318572998,1279.1,-4.4,29.200000762939453,12.399999618530273,0.62,Silt,5.8759813,0.65537184,3.8,coffee,0.9399195909500122,0.24734727
15022,15022,771.7991,-7.9756513,-1.2812744,Rural_Sokoto,31.068870544433594,1581.4,-2.8,28.600000381469727,12.899999618530273,0.71,Volcanic,3.9925358,0.3129235,1.0,tea,0.6205450296401978,0.620545
15023,15023,747.7356,-6.3716245,-7.9210763,Rural_Amanzi,6.112605094909668,876.1,-3.7,31.899999618530273,14.100000381469727,0.58,Sandy,4.8650327,0.27694604,4.2,cassava,2.06833815574646,0.49246147
15024,15024,325.9354,-14.207025,-7.5697165,Rural_Hawassa,7.003300666809082,1334.2,-7.1,30.600000381469727,11.75,0.61,Peaty,4.691743,8.63199e-09,2.9,wheat,1.0584717988967896,0.36499026
15025,15025,763.35187,-8.106317,0.1466883,Rural_Sokoto,5.435938835144043,1742.1,-2.8,29.200000762939453,13.199999809265137,0.64,Volcanic,5.3849344,0.1889773,2.6,banana,1.4879475831985474,0.5722875
15026,15026,670.67883,-7.989168,-7.7318826,Rural_Akatsi,37.650638580322266,1213.8,-4.1,29.299999237060547,12.600000381469727,0.7,Volcanic,4.353795,0.052986648,1.3,cassava,0.530540943145752,0.4081084
15027,15027,787.1706,-3.3347871,-1.3668622,Rural_Kilimani,11.485902786254883,1230.6,-3.0,28.700000762939453,12.850000381469727,0.62,Volcanic,5.3470364,0.46265563,2.3,wheat,0.9172662496566772,0.3988114
15028,15028,685.15686,-6.817688,-0.1641301,Rural_Sokoto,10.787293434143066,1381.0,-3.8,30.600000381469727,13.399999618530273,0.63,Volcanic,4.2996635,0.7909184,4.8,tea,2.385359525680542,0.49694988
15029,15029,839.2935,-0.9332527,-2.1236374,Rural_Kilimani,6.360532760620117,1303.4,-2.5,30.0,13.75,0.61,Volcanic,4.3925724,0.025544506,2.7,cassava,1.1960166692733765,0.44296914
15030,15030,671.17975,-7.2322116,-4.952535,Rural_Hawassa,3.735248327255249,827.1,-4.4,30.799999237060547,13.199999809265137,0.57,Sandy,6.7440667,0.16468142,9.6,potato,4.5468950271606445,0.4736349
15031,15031,631.57666,-6.691529,-0.29476392,Rural_Sokoto,9.864847183227539,1292.4,-4.4,31.100000381469727,13.350000381469727,0.62,Silt,7.034022,0.84301555,4.1,wheat,1.5655567646026611,0.38184312
15032,15032,670.0518,-8.651505,-0.35782853,Rural_Sokoto,27.830848693847656,1759.1,-3.4,32.900001525878906,14.75,0.71,Volcanic,5.4675407,0.118544005,1.4,banana,0.7860579490661621,0.56147
15033,15033,626.09766,-7.4394736,-3.0560925,Rural_Hawassa,2.570438861846924,1028.3,-4.7,30.299999237060547,12.800000190734863,0.58,Loamy,5.8257527,0.17277092,7.9,cassava,5.198591232299805,0.6580495
15034,15034,808.2131,-2.879712,-0.98847455,Rural_Kilimani,19.00304412841797,1355.9,-2.7,27.200000762939453,12.25,0.65,Volcanic,3.927544,0.28975034,1.9,tea,1.0422484874725342,0.54855186
15035,15035,947.69904,-8.331601,-0.77225304,Rural_Sokoto,25.90863800048828,1904.8,-1.0,26.5,12.75,0.72,Volcanic,5.0620255,0.1602902,1.2,tea,0.8824438452720642,0.73536986
15036,15036,80.54371,-12.247048,-6.520141,Rural_Hawassa,5.334980010986328,1498.6,-9.2,36.0,13.399999618530273,0.62,Silt,6.367863,0.00024764886,4.0,rice,2.3423569202423096,0.58558923
15037,15037,568.9683,-14.103394,-6.556178,Rural_Hawassa,17.288463592529297,1624.6,-4.7,31.399999618530273,13.350000381469727,0.67,Silt,6.794812,1.6314688e-08,0.7,coffee,0.3176482617855072,0.4537832
