InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,revenue
,22055,MINI CAKE STAND  HANGING STRAWBERY,-7,2011-04-11 12:17:00,1.65,13113.0,United Kingdom,-11.55
,37446,MINI CAKE STAND WITH HANGING CAKES,-4,2011-04-11 12:17:00,1.45,13113.0,United Kingdom,-5.8
,22501,PICNIC BASKET WICKER LARGE,-4,2011-04-11 12:17:00,8.5,13113.0,United Kingdom,-34.0
,85132A,CHARLIE + LOLA BISCUITS TINS,-1,2011-04-11 13:26:00,1.95,13266.0,United Kingdom,-1.95
,22978,PANTRY ROLLING PIN,-6,2011-04-11 13:26:00,3.75,15646.0,United Kingdom,-22.5
,20726,LUNCH BAG WOODLAND,-1,2011-04-11 13:36:00,1.65,15449.0,United Kingdom,-1.65
,85053,FRENCH ENAMEL CANDLEHOLDER,-1,2011-04-11 13:43:00,1.69,13668.0,United Kingdom,-1.69
,85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,-2,2011-04-11 13:43:00,1.65,13668.0,United Kingdom,-3.3
,82583,HOT BATHS METAL SIGN,-1,2011-04-11 13:43:00,2.1,13668.0,United Kingdom,-2.1
,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,-1,2011-04-11 13:43:00,2.55,13668.0,United Kingdom,-2.55
,21669,BLUE STRIPE CERAMIC DRAWER KNOB,-1,2011-04-11 13:43:00,1.06,13668.0,United Kingdom,-1.06
,21668,RED STRIPE CERAMIC DRAWER KNOB,-1,2011-04-11 13:43:00,1.06,13668.0,United Kingdom,-1.06
,21671,RED SPOT CERAMIC DRAWER KNOB,-1,2011-04-11 13:43:00,1.06,13668.0,United Kingdom,-1.06
549695,84751B,,-24,2011-04-11 13:50:00,0.0,,United Kingdom,-0.0
,79191C,RETRO PLASTIC ELEPHANT TRAY,-12,2011-04-11 16:05:00,0.85,13995.0,United Kingdom,-10.2
,21399,BLUE POLKADOT COFFEE MUG,-1,2011-04-11 16:36:00,0.39,13266.0,United Kingdom,-0.39
,21746,SMALL RED RETROSPOT WINDMILL,-2,2011-04-11 16:36:00,1.25,13266.0,United Kingdom,-2.5
,21399,BLUE POLKADOT COFFEE MUG,-48,2011-04-11 16:36:00,0.39,13266.0,United Kingdom,-18.72
,22162,HEART GARLAND RUSTIC PADDED,-8,2011-04-12 11:17:00,2.95,13268.0,United Kingdom,-23.6
,22891,TEA FOR ONE POLKADOT,-1,2011-04-12 11:17:00,4.25,13268.0,United Kingdom,-4.25
,84751B,BLACK MEDIUM GLASS CAKE STAND,-1,2011-04-12 11:50:00,0.79,16558.0,United Kingdom,-0.79
,84750B,BLACK SMALL GLASS CAKE STAND,-1,2011-04-12 11:50:00,0.39,16558.0,United Kingdom,-0.39
,22893,MINI CAKE STAND T-LIGHT HOLDER,-3,2011-04-12 11:50:00,0.42,16558.0,United Kingdom,-1.26
,22649,STRAWBERRY FAIRY CAKE TEAPOT,-1,2011-04-12 11:50:00,4.95,16558.0,United Kingdom,-4.95
,22060,LARGE CAKE STAND HANGING HEARTS,-5,2011-04-12 11:50:00,3.95,16558.0,United Kingdom,-19.75
,22960,JAM MAKING SET WITH JARS,-1,2011-04-12 11:50:00,4.25,16558.0,United Kingdom,-4.25
,22345,PARTY PIZZA DISH BLUE POLKADOT,-18,2011-04-12 11:58:00,0.85,14071.0,United Kingdom,-15.3
,22343,PARTY PIZZA DISH RED RETROSPOT,-18,2011-04-12 11:58:00,0.85,14071.0,United Kingdom,-15.3
,22252,BIRDCAGE DECORATION TEALIGHT HOLDER,-6,2011-04-12 11:58:00,1.25,14071.0,United Kingdom,-7.5
,22231,JIGSAW TREE WITH BIRDHOUSE,-12,2011-04-12 11:58:00,1.45,14071.0,United Kingdom,-17.4
,22084,PAPER CHAIN KIT EMPIRE,-5,2011-04-12 11:58:00,2.95,14071.0,United Kingdom,-14.75
,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,-24,2011-04-12 11:58:00,1.69,14071.0,United Kingdom,-40.56
,21034,REX CASH+CARRY JUMBO SHOPPER,-1,2011-04-12 11:58:00,0.95,14071.0,United Kingdom,-0.95
,22233,JIGSAW RABBIT AND BIRDHOUSE,-6,2011-04-12 11:58:00,1.65,14071.0,United Kingdom,-9.9
,21626,VINTAGE UNION JACK PENNANT,-5,2011-04-12 11:58:00,1.95,14071.0,United Kingdom,-9.75
,22960,JAM MAKING SET WITH JARS,-2,2011-04-12 11:59:00,4.25,13098.0,United Kingdom,-8.5
,84884A,ANT WHITE WIRE HEART SPIRAL,-1,2011-04-12 12:35:00,3.95,12854.0,United Kingdom,-3.95
,22423,REGENCY CAKESTAND 3 TIER,-1,2011-04-12 12:35:00,12.75,12854.0,United Kingdom,-12.75
,22244,3 HOOK HANGER MAGIC GARDEN,-1,2011-04-12 12:35:00,1.95,12854.0,United Kingdom,-1.95
,22139,RETROSPOT TEA SET CERAMIC 11 PC ,-1,2011-04-12 12:40:00,4.95,16875.0,United Kingdom,-4.95
,22698,PINK REGENCY TEACUP AND SAUCER,-1,2011-04-12 12:43:00,2.95,15189.0,United Kingdom,-2.95
,22672,FRENCH BATHROOM SIGN BLUE METAL,-2,2011-04-12 12:43:00,1.65,15189.0,United Kingdom,-3.3
,21713,CITRONELLA CANDLE FLOWERPOT,-3,2011-04-12 12:43:00,2.1,15189.0,United Kingdom,-6.3
,POST,POSTAGE,-2,2011-04-12 12:55:00,3.0,12463.0,Belgium,-6.0
,22697,GREEN REGENCY TEACUP AND SAUCER,-2,2011-04-12 13:51:00,2.95,15189.0,United Kingdom,-5.9
549846,21100,Damaged,-6,2011-04-12 14:30:00,0.0,,United Kingdom,-0.0
549848,84531A,,-34,2011-04-12 14:51:00,0.0,,United Kingdom,-0.0
549849,84531B,,-23,2011-04-12 14:51:00,0.0,,United Kingdom,-0.0
,22486,PLASMATRONIC LAMP,-4,2011-04-12 15:40:00,12.75,16553.0,United Kingdom,-51.0
,85135B,BLUE DRAGONFLY HELICOPTER,-1,2011-04-12 15:48:00,7.95,15363.0,United Kingdom,-7.95
,22678,FRENCH BLUE METAL DOOR SIGN 3,-1,2011-04-12 16:00:00,1.25,13078.0,United Kingdom,-1.25
,21463,MIRRORED DISCO BALL ,-2,2011-04-12 16:00:00,5.95,13078.0,United Kingdom,-11.9
,21735,TWO DOOR CURIO CABINET,-2,2011-04-12 16:00:00,12.75,13078.0,United Kingdom,-25.5
,84949,SILVER HANGING T-LIGHT HOLDER,-7,2011-04-12 16:07:00,1.65,14961.0,United Kingdom,-11.55
,22236,CAKE STAND 3 TIER MAGIC GARDEN,-1,2011-04-12 16:10:00,12.75,17180.0,United Kingdom,-12.75
,37446,MINI CAKE STAND WITH HANGING CAKES,-1,2011-04-12 16:10:00,1.45,17180.0,United Kingdom,-1.45
,22423,REGENCY CAKESTAND 3 TIER,-1,2011-04-12 16:21:00,12.75,17576.0,United Kingdom,-12.75
,21781,MA CAMPAGNE CUTLERY BOX,-2,2011-04-12 16:21:00,14.95,17576.0,United Kingdom,-29.9
,22423,REGENCY CAKESTAND 3 TIER,-3,2011-04-12 16:39:00,10.95,13324.0,United Kingdom,-32.85
,22138,BAKING SET 9 PIECE RETROSPOT ,-1,2011-04-13 09:02:00,4.95,15737.0,United Kingdom,-4.95
,20725,LUNCH BAG RED RETROSPOT,-1,2011-04-13 09:02:00,1.65,15737.0,United Kingdom,-1.65
,22961,JAM MAKING SET PRINTED,-12,2011-04-13 09:02:00,1.45,14267.0,United Kingdom,-17.4
,22675,FRENCH KITCHEN SIGN BLUE METAL,-3,2011-04-13 09:50:00,1.25,15201.0,United Kingdom,-3.75
,22674,FRENCH TOILET SIGN BLUE METAL,-1,2011-04-13 09:50:00,1.25,15201.0,United Kingdom,-1.25
,22672,FRENCH BATHROOM SIGN BLUE METAL,-2,2011-04-13 09:50:00,1.65,15201.0,United Kingdom,-3.3
,82580,BATHROOM METAL SIGN,-1,2011-04-13 09:50:00,0.55,15201.0,United Kingdom,-0.55
,22423,REGENCY CAKESTAND 3 TIER,-1,2011-04-13 09:53:00,12.75,15109.0,United Kingdom,-12.75
,22798,ANTIQUE GLASS DRESSING TABLE POT,-2,2011-04-13 09:53:00,2.95,15109.0,United Kingdom,-5.9
,22637,PIGGY BANK RETROSPOT ,-1,2011-04-13 09:53:00,2.55,15109.0,United Kingdom,-2.55
,22423,REGENCY CAKESTAND 3 TIER,-1,2011-04-13 09:55:00,12.75,15674.0,United Kingdom,-12.75
,M,Manual,-1,2011-04-13 10:36:00,15.05,16454.0,United Kingdom,-15.05
,M,Manual,-1,2011-04-13 10:40:00,97.35,,United Kingdom,-97.35
549935,35915C,damaged,-43,2011-04-13 11:16:00,0.0,,United Kingdom,-0.0
,POST,POSTAGE,-1,2011-04-13 12:39:00,5.95,18270.0,United Kingdom,-5.95
,84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,-3,2011-04-13 12:39:00,12.75,18270.0,United Kingdom,-38.25
549948,37488A,damaged,-1,2011-04-13 12:55:00,0.0,,United Kingdom,-0.0
549950,37487B,Damaged,-6,2011-04-13 12:57:00,0.0,,United Kingdom,-0.0
549952,37482P,Damaged,-93,2011-04-13 13:05:00,0.0,,United Kingdom,-0.0
,22839,3 TIER CAKE TIN GREEN AND CREAM,-2,2011-04-13 13:38:00,14.95,12359.0,Cyprus,-29.9
,22666,RECIPE BOX PANTRY YELLOW DESIGN,-2,2011-04-13 13:38:00,2.95,12359.0,Cyprus,-5.9
,22423,REGENCY CAKESTAND 3 TIER,-2,2011-04-13 13:49:00,12.75,16652.0,United Kingdom,-25.5
,22423,REGENCY CAKESTAND 3 TIER,-2,2011-04-13 13:51:00,10.95,16652.0,United Kingdom,-21.9
,22151,PLACE SETTING WHITE HEART,-432,2011-04-13 14:24:00,0.36,14064.0,United Kingdom,-155.52
,85152,HAND OVER THE CHOCOLATE   SIGN ,-24,2011-04-13 14:30:00,2.1,17873.0,United Kingdom,-50.4
,82600,NO SINGING METAL SIGN,-24,2011-04-13 14:30:00,1.85,17873.0,United Kingdom,-44.4
,22750,FELTCRAFT PRINCESS LOLA DOLL,-2,2011-04-13 16:03:00,3.75,18178.0,United Kingdom,-7.5
,20829,GLITTER HANGING BUTTERFLY STRING,-1,2011-04-13 16:06:00,2.1,14367.0,United Kingdom,-2.1
,22625,RED KITCHEN SCALES,-1,2011-04-13 16:06:00,8.5,14367.0,United Kingdom,-8.5
,22061,LARGE CAKE STAND  HANGING STRAWBERY,-1,2011-04-13 16:06:00,9.95,14367.0,United Kingdom,-9.95
,84978,HANGING HEART JAR T-LIGHT HOLDER,-1,2011-04-13 16:06:00,1.25,14367.0,United Kingdom,-1.25
,M,Manual,-1,2011-04-14 10:24:00,57.6,16422.0,United Kingdom,-57.6
,84950,ASSORTED COLOUR T-LIGHT HOLDER,-4,2011-04-14 10:29:00,0.55,15299.0,United Kingdom,-2.2
,84856S,SMALL TAHITI BEACH BAG,-1,2011-04-14 10:29:00,3.81,15299.0,United Kingdom,-3.81
,85159B,"WHITE TEA,COFFEE,SUGAR JARS",-1,2011-04-14 10:49:00,1.95,12982.0,United Kingdom,-1.95
,22892,SET OF SALT AND PEPPER TOADSTOOLS,-1,2011-04-14 10:49:00,1.25,12982.0,United Kingdom,-1.25
,22757,LARGE RED BABUSHKA NOTEBOOK ,-1,2011-04-14 10:49:00,1.25,12982.0,United Kingdom,-1.25
,22644,CERAMIC CHERRY CAKE MONEY BANK,-5,2011-04-14 10:49:00,1.45,12982.0,United Kingdom,-7.25
,21877,HOME SWEET HOME MUG,-1,2011-04-14 10:49:00,1.25,12982.0,United Kingdom,-1.25
,21318,GLASS CHALICE BLUE SMALL ,-1,2011-04-14 10:49:00,0.39,12982.0,United Kingdom,-0.39
,23177,TREASURE ISLAND BOOK BOX,-8,2011-04-14 10:52:00,2.25,16133.0,United Kingdom,-18.0
,22423,REGENCY CAKESTAND 3 TIER,-11,2011-04-14 11:19:00,12.75,13089.0,United Kingdom,-140.25
,84949,SILVER HANGING T-LIGHT HOLDER,-14,2011-04-14 11:19:00,1.45,13089.0,United Kingdom,-20.3
,22456,NATURAL SLATE CHALKBOARD LARGE ,-3,2011-04-14 11:19:00,4.95,13089.0,United Kingdom,-14.85
,23076,ICE CREAM SUNDAE LIP GLOSS,-4,2011-04-14 11:22:00,1.25,14339.0,United Kingdom,-5.0
,75049L,LARGE CIRCULAR MIRROR MOBILE,-58,2011-04-14 11:26:00,0.85,14195.0,United Kingdom,-49.3
,22332,SKULLS PARTY BAG + STICKER SET,-1,2011-04-14 11:26:00,1.65,14606.0,United Kingdom,-1.65
,90185C,BLACK DIAMANTE EXPANDABLE RING,-6,2011-04-14 11:27:00,4.25,13539.0,United Kingdom,-25.5
,22627,MINT KITCHEN SCALES,-1,2011-04-14 12:28:00,8.5,16933.0,United Kingdom,-8.5
,20682,RED RETROSPOT CHILDRENS UMBRELLA,-1,2011-04-14 12:28:00,3.25,16933.0,United Kingdom,-3.25
,37449,CERAMIC CAKE STAND + HANGING CAKES,-1,2011-04-14 13:12:00,9.95,15212.0,United Kingdom,-9.95
,37446,MINI CAKE STAND WITH HANGING CAKES,-2,2011-04-14 13:12:00,1.45,15212.0,United Kingdom,-2.9
550133,85099F,,-1092,2011-04-14 13:49:00,0.0,,United Kingdom,-0.0
,POST,POSTAGE,-3,2011-04-14 14:23:00,18.0,12637.0,France,-54.0
550153,85167B,DAMAGED,-1,2011-04-14 14:44:00,0.0,,United Kingdom,-0.0
,22962,JAM JAR WITH PINK LID,-1,2011-04-14 16:34:00,0.85,15358.0,United Kingdom,-0.85
,22962,JAM JAR WITH PINK LID,-1,2011-04-14 16:34:00,0.85,15358.0,United Kingdom,-0.85
,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,-1,2011-04-14 16:41:00,0.83,14339.0,United Kingdom,-0.83
,22960,JAM MAKING SET WITH JARS,-3,2011-04-14 16:43:00,4.25,17017.0,United Kingdom,-12.75
,20971,PINK BLUE FELT CRAFT TRINKET BOX,-1,2011-04-14 16:53:00,1.25,12585.0,Germany,-1.25
,21736,GOLD SCROLL GLASS T-LIGHT HOLDER,-3,2011-04-14 16:54:00,0.39,17440.0,United Kingdom,-1.17
,22228,BUNNY WOODEN PAINTED WITH BIRD ,-2,2011-04-14 17:07:00,0.85,16394.0,United Kingdom,-1.7
,22229,BUNNY WOODEN PAINTED WITH FLOWER ,-2,2011-04-14 17:07:00,0.85,16394.0,United Kingdom,-1.7
,22997,TRAVEL CARD WALLET UNION JACK,-2,2011-04-14 17:07:00,0.42,16394.0,United Kingdom,-0.84
,23004,TRAVEL CARD WALLET PANTRY,-6,2011-04-14 17:07:00,0.42,16394.0,United Kingdom,-2.52
,23002,TRAVEL CARD WALLET SKULLS,-8,2011-04-14 17:07:00,0.42,16394.0,United Kingdom,-3.36
,20983,12 PENCILS TALL TUBE RED RETROSPOT,-2,2011-04-14 17:07:00,0.85,16394.0,United Kingdom,-1.7
,22768,FAMILY PHOTO FRAME CORNICE,-1,2011-04-14 17:13:00,9.95,14619.0,United Kingdom,-9.95
,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,-6,2011-04-14 17:13:00,0.83,14619.0,United Kingdom,-4.98
,20726,LUNCH BAG WOODLAND,-2,2011-04-14 17:17:00,1.65,13534.0,United Kingdom,-3.3
,84596F,SMALL MARSHMALLOWS PINK BOWL,-16,2011-04-14 17:43:00,0.42,13069.0,United Kingdom,-6.72
,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,-16,2011-04-14 17:43:00,0.42,13069.0,United Kingdom,-6.72
,23206,LUNCH BAG APPLE DESIGN,-5,2011-04-14 17:43:00,1.65,13069.0,United Kingdom,-8.25
,23204,CHARLOTTE BAG APPLES DESIGN,-5,2011-04-14 17:43:00,0.85,13069.0,United Kingdom,-4.25
,22844,VINTAGE CREAM DOG FOOD CONTAINER,-5,2011-04-14 17:43:00,8.5,13069.0,United Kingdom,-42.5
,22748,POPPY'S PLAYHOUSE KITCHEN,-1,2011-04-14 17:43:00,2.1,13069.0,United Kingdom,-2.1
,22381,TOY TIDY PINK POLKADOT,-10,2011-04-14 17:43:00,2.1,13069.0,United Kingdom,-21.0
,22090,PAPER BUNTING RETROSPOT,-10,2011-04-14 17:43:00,2.95,13069.0,United Kingdom,-29.5
,22088,PAPER BUNTING COLOURED LACE,-15,2011-04-14 17:43:00,2.95,13069.0,United Kingdom,-44.25
,22087,PAPER BUNTING WHITE LACE,-10,2011-04-14 17:43:00,2.95,13069.0,United Kingdom,-29.5
,21937,STRAWBERRY   PICNIC BAG,-5,2011-04-14 17:43:00,2.95,13069.0,United Kingdom,-14.75
,21394,RED POLKADOT BEAKER ,-12,2011-04-14 17:43:00,0.39,13069.0,United Kingdom,-4.68
,21244,BLUE POLKADOT PLATE ,-5,2011-04-14 17:43:00,1.69,13069.0,United Kingdom,-8.45
,21243,PINK  POLKADOT PLATE ,-8,2011-04-14 17:43:00,1.69,13069.0,United Kingdom,-13.52
,21242,RED RETROSPOT PLATE ,-10,2011-04-14 17:43:00,1.69,13069.0,United Kingdom,-16.9
,21240,BLUE POLKADOT CUP,-20,2011-04-14 17:43:00,0.85,13069.0,United Kingdom,-17.0
,21239,PINK  POLKADOT CUP,-20,2011-04-14 17:43:00,0.85,13069.0,United Kingdom,-17.0
,21238,RED RETROSPOT CUP,-20,2011-04-14 17:43:00,0.85,13069.0,United Kingdom,-17.0
,20677,PINK POLKADOT BOWL,-5,2011-04-14 17:43:00,1.25,13069.0,United Kingdom,-6.25
,20676,RED RETROSPOT BOWL,-12,2011-04-14 17:43:00,1.25,13069.0,United Kingdom,-15.0
,20675,BLUE POLKADOT BOWL,-4,2011-04-14 17:43:00,1.25,13069.0,United Kingdom,-5.0
,22891,TEA FOR ONE POLKADOT,-1,2011-04-15 09:55:00,4.25,14796.0,United Kingdom,-4.25
,37448,CERAMIC CAKE DESIGN SPOTTED MUG,-1,2011-04-15 09:55:00,1.49,14796.0,United Kingdom,-1.49
,21231,SWEETHEART CERAMIC TRINKET BOX,-1,2011-04-15 09:55:00,1.25,14796.0,United Kingdom,-1.25
,72803A,ROSE SCENT CANDLE JEWELLED DRAWER,-1,2011-04-17 10:10:00,4.25,17243.0,United Kingdom,-4.25
,22846,BREAD BIN DINER STYLE RED ,-1,2011-04-17 10:38:00,16.95,16905.0,United Kingdom,-16.95
,21735,TWO DOOR CURIO CABINET,-1,2011-04-18 09:39:00,10.95,15973.0,United Kingdom,-10.95
,22090,PAPER BUNTING RETROSPOT,-1,2011-04-18 10:29:00,2.95,17841.0,United Kingdom,-2.95
,51020B,STRIPY DESIGN SHOWER CAP,-1,2011-04-18 10:29:00,0.29,17841.0,United Kingdom,-0.29
,51020A,SUMMER FUN DESIGN SHOWER CAP,-2,2011-04-18 10:29:00,0.29,17841.0,United Kingdom,-0.58
,22719,GUMBALL MONOCHROME COAT RACK,-1,2011-04-18 10:29:00,1.25,17841.0,United Kingdom,-1.25
,22654,DELUXE SEWING KIT ,-1,2011-04-18 10:29:00,5.95,17841.0,United Kingdom,-5.95
,21461,BLUE EASTER EGG HUNT START POST,-1,2011-04-18 10:29:00,1.95,17841.0,United Kingdom,-1.95
,M,Manual,-1,2011-04-18 10:29:00,222.75,13811.0,Germany,-222.75
,22907,PACK OF 20 NAPKINS PANTRY DESIGN,-8,2011-04-18 10:34:00,0.85,13458.0,United Kingdom,-6.8
,20794,BLUE  TILE HOOK,-1,2011-04-18 10:34:00,2.55,13458.0,United Kingdom,-2.55
,22501,PICNIC BASKET WICKER LARGE,-4,2011-04-18 10:37:00,8.5,13113.0,United Kingdom,-34.0
,22443,GROW YOUR OWN HERBS SET OF 3,-1,2011-04-18 11:20:00,7.95,16033.0,United Kingdom,-7.95
,22398,MAGNETS PACK OF 4 SWALLOWS,-60,2011-04-18 11:31:00,1.25,12731.0,France,-75.0
,POST,POSTAGE,-1,2011-04-18 11:31:00,11.0,12731.0,France,-11.0
,23054,RECYCLED ACAPULCO MAT LAVENDER,-1,2011-04-18 12:06:00,8.25,14403.0,United Kingdom,-8.25
,23053,RECYCLED ACAPULCO MAT PINK,-1,2011-04-18 12:06:00,8.25,14403.0,United Kingdom,-8.25
,23052,RECYCLED ACAPULCO MAT TURQUOISE,-1,2011-04-18 12:06:00,8.25,14403.0,United Kingdom,-8.25
,23051,RECYCLED ACAPULCO MAT BLUE,-1,2011-04-18 12:06:00,8.25,14403.0,United Kingdom,-8.25
,23050,RECYCLED ACAPULCO MAT GREEN,-1,2011-04-18 12:06:00,8.25,14403.0,United Kingdom,-8.25
,23049,RECYCLED ACAPULCO MAT RED,-1,2011-04-18 12:06:00,8.25,14403.0,United Kingdom,-8.25
,22197,SMALL POPCORN HOLDER,-1,2011-04-18 12:28:00,0.85,16550.0,United Kingdom,-0.85
,21622,VINTAGE UNION JACK CUSHION COVER,-1,2011-04-18 12:28:00,4.95,16550.0,United Kingdom,-4.95
,44234,ASSORTED CIRCULAR MOBILE,-2,2011-04-18 12:28:00,0.21,16550.0,United Kingdom,-0.42
,22825,DECORATIVE PLANT POT WITH FRIEZE,-2,2011-04-18 12:55:00,6.75,17204.0,United Kingdom,-13.5
,22796,PHOTO FRAME 3 CLASSIC HANGING,-4,2011-04-18 12:55:00,8.5,17204.0,United Kingdom,-34.0
,84946,ANTIQUE SILVER T-LIGHT GLASS,-6,2011-04-18 13:00:00,1.25,15615.0,United Kingdom,-7.5
,22423,REGENCY CAKESTAND 3 TIER,-1,2011-04-18 13:02:00,10.95,13098.0,United Kingdom,-10.95
,22383,LUNCH BAG SUKI DESIGN ,-1,2011-04-18 13:02:00,1.65,13098.0,United Kingdom,-1.65
,22382,LUNCH BAG SPACEBOY DESIGN ,-1,2011-04-18 13:02:00,1.65,13098.0,United Kingdom,-1.65
,48185,DOORMAT FAIRY CAKE,-670,2011-04-18 13:08:00,6.75,15749.0,United Kingdom,-4522.5
,47566B,TEA TIME PARTY BUNTING,-1300,2011-04-18 13:08:00,2.55,15749.0,United Kingdom,-3315.0
,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1930,2011-04-18 13:08:00,2.55,15749.0,United Kingdom,-4921.5
,21175,GIN + TONIC DIET METAL SIGN,-2000,2011-04-18 13:08:00,1.85,15749.0,United Kingdom,-3700.0
,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,-3114,2011-04-18 13:08:00,2.1,15749.0,United Kingdom,-6539.4
,22382,LUNCH BAG SPACEBOY DESIGN ,-1,2011-04-18 13:28:00,1.65,13157.0,United Kingdom,-1.65
,23176,ABC TREASURE BOOK BOX ,-8,2011-04-18 13:28:00,2.25,13157.0,United Kingdom,-18.0
,22064,PINK DOUGHNUT TRINKET POT ,-2,2011-04-18 13:34:00,1.65,14032.0,United Kingdom,-3.3
,22303,COFFEE MUG APPLES DESIGN,-2,2011-04-18 13:52:00,2.55,18009.0,United Kingdom,-5.1
,37449,CERAMIC CAKE STAND + HANGING CAKES,-7,2011-04-18 13:59:00,8.5,13798.0,United Kingdom,-59.5
,21231,SWEETHEART CERAMIC TRINKET BOX,-5,2011-04-18 13:59:00,1.06,13798.0,United Kingdom,-5.3
,21232,STRAWBERRY CERAMIC TRINKET BOX,-14,2011-04-18 13:59:00,1.06,13798.0,United Kingdom,-14.84
,85099B,JUMBO BAG RED RETROSPOT,-4,2011-04-18 13:59:00,1.79,13798.0,United Kingdom,-7.16
,20711,JUMBO BAG TOYS ,-2,2011-04-18 13:59:00,1.79,13798.0,United Kingdom,-3.58
,21181,PLEASE ONE PERSON METAL SIGN,-1,2011-04-18 13:59:00,1.85,13798.0,United Kingdom,-1.85
,85152,HAND OVER THE CHOCOLATE   SIGN ,-2,2011-04-18 13:59:00,1.85,13798.0,United Kingdom,-3.7
,21166,COOK WITH WINE METAL SIGN ,-1,2011-04-18 13:59:00,1.85,13798.0,United Kingdom,-1.85
,21175,GIN + TONIC DIET METAL SIGN,-1,2011-04-18 13:59:00,2.08,13798.0,United Kingdom,-2.08
,21169,YOU'RE CONFUSING ME METAL SIGN ,-1,2011-04-18 13:59:00,1.45,13798.0,United Kingdom,-1.45
,21163,DO NOT TOUCH MY STUFF DOOR HANGER ,-1,2011-04-18 13:59:00,1.25,13798.0,United Kingdom,-1.25
,20718,RED RETROSPOT SHOPPER BAG,-1,2011-04-18 13:59:00,1.06,13798.0,United Kingdom,-1.06
,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,-1,2011-04-18 13:59:00,1.79,13798.0,United Kingdom,-1.79
,35924,HANGING FAIRY CAKE DECORATION,-6,2011-04-18 13:59:00,1.69,13798.0,United Kingdom,-10.14
,20724,RED RETROSPOT CHARLOTTE BAG,-1,2011-04-18 13:59:00,0.72,13798.0,United Kingdom,-0.72
,20723,STRAWBERRY CHARLOTTE BAG,-3,2011-04-18 13:59:00,0.72,13798.0,United Kingdom,-2.16
,82583,HOT BATHS METAL SIGN,-2,2011-04-18 13:59:00,1.85,13798.0,United Kingdom,-3.7
,82581,TOILET METAL SIGN,-2,2011-04-18 13:59:00,0.42,13798.0,United Kingdom,-0.84
,37450,CERAMIC CAKE BOWL + HANGING CAKES,-2,2011-04-18 13:59:00,2.55,13798.0,United Kingdom,-5.1
,22064,PINK DOUGHNUT TRINKET POT ,-3,2011-04-18 13:59:00,1.45,13798.0,United Kingdom,-4.35
,37446,MINI CAKE STAND WITH HANGING CAKES,-2,2011-04-18 13:59:00,1.25,13798.0,United Kingdom,-2.5
,22843,BISCUIT TIN VINTAGE GREEN,-2,2011-04-18 14:12:00,6.75,17204.0,United Kingdom,-13.5
,22858,EASTER TIN KEEPSAKE,-3,2011-04-18 14:14:00,1.65,16933.0,United Kingdom,-4.95
,22649,STRAWBERRY FAIRY CAKE TEAPOT,-4,2011-04-18 14:15:00,4.95,13317.0,United Kingdom,-19.8
,21232,STRAWBERRY CERAMIC TRINKET BOX,-4,2011-04-18 14:15:00,1.25,13317.0,United Kingdom,-5.0
,22059,CERAMIC STRAWBERRY DESIGN MUG,-9,2011-04-18 14:15:00,1.49,13317.0,United Kingdom,-13.41
,22488,NATURAL SLATE RECTANGLE CHALKBOARD,-2,2011-04-18 14:16:00,1.65,16735.0,United Kingdom,-3.3
,22427,ENAMEL FLOWER JUG CREAM,-6,2011-04-18 14:30:00,5.95,16033.0,United Kingdom,-35.7
,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,-1,2011-04-18 14:54:00,7.65,15311.0,United Kingdom,-7.65
,40001,WHITE BAMBOO RIBS LAMPSHADE,-2,2011-04-18 14:54:00,0.64,15311.0,United Kingdom,-1.28
,20712,JUMBO BAG WOODLAND ANIMALS,-1,2011-04-18 14:54:00,1.79,15311.0,United Kingdom,-1.79
,82001S,VINYL RECORD FRAME SILVER,-1,2011-04-18 14:54:00,3.39,15311.0,United Kingdom,-3.39
,21314,SMALL GLASS HEART TRINKET POT,-1,2011-04-18 14:54:00,1.85,15311.0,United Kingdom,-1.85
,20829,GLITTER HANGING BUTTERFLY STRING,-1,2011-04-18 14:54:00,1.69,15311.0,United Kingdom,-1.69
,75049L,LARGE CIRCULAR MIRROR MOBILE,-7,2011-04-18 14:54:00,0.85,15311.0,United Kingdom,-5.95
,37449,CERAMIC CAKE STAND + HANGING CAKES,-6,2011-04-18 16:25:00,8.5,13798.0,United Kingdom,-51.0
,M,Manual,-1,2011-04-19 10:49:00,158.21,18102.0,United Kingdom,-158.21
,22555,PLASTERS IN TIN STRONGMAN,-2,2011-04-19 10:52:00,1.65,13082.0,United Kingdom,-3.3
,22557,PLASTERS IN TIN VINTAGE PAISLEY ,-9,2011-04-19 10:52:00,1.65,13082.0,United Kingdom,-14.85
